"ApkName","FieldName","OriginalText","TranslatedText",
"framework-res.apk","abbrev_month_day","%b %-e","%b %-e 日",
"framework-res.apk","abbrev_month","%-b","%-b",
"framework-res.apk","abbrev_month_year","%b %Y","%Y 年 %b",
"framework-res.apk","time1_time2","%1$s – %2$s","%1$s – %2$s",
"framework-res.apk","date1_date2","%2$s – %5$s","%2$s – %5$s",
"framework-res.apk","numeric_md1_md2","%2$s/%3$s – %7$s/%8$s","%2$s 月 %3$s 日 - %7$s 月 %8$s 日",
"framework-res.apk","numeric_wday1_md1_wday2_md2","%1$s, %2$s/%3$s – %6$s, %7$s/%8$s","%2$s 月 %3$s 日%1$s - %7$s 月 %8$s 日%6$s",
"framework-res.apk","numeric_mdy1_mdy2","%2$s/%3$s/%4$s – %7$s/%8$s/%9$s","%4$s-%2$s-%3$s - %9$s-%7$s-%8$s",
"framework-res.apk","numeric_wday1_mdy1_wday2_mdy2","%1$s, %2$s/%3$s/%4$s – %6$s, %7$s/%8$s/%9$s","%4$s-%2$s-%3$s %1$s - %9$s-%7$s-%8$s %6$s",
"framework-res.apk","numeric_wday1_mdy1_time1_wday2_mdy2_time2","%1$s, %2$s/%3$s/%4$s, %5$s – %6$s, %7$s/%8$s/%9$s, %10$s","%4$s-%2$s-%3$s %5$s %1$s – %9$s-%7$s-%8$s %10$s %6$s",
"framework-res.apk","numeric_md1_time1_md2_time2","%2$s/%3$s, %5$s – %7$s/%8$s, %10$s","%2$s 月 %3$s 日 %5$s – %7$s 月 %8$s 日 %10$s",
"framework-res.apk","numeric_wday1_md1_time1_wday2_md2_time2","%1$s, %2$s/%3$s, %5$s – %6$s, %7$s/%8$s, %10$s","%2$s 月 %3$s 日 %5$s %1$s – %7$s 月 %8$s 日 %10$s %6$s",
"framework-res.apk","numeric_mdy1_time1_mdy2_time2","%2$s/%3$s/%4$s, %5$s – %7$s/%8$s/%9$s, %10$s","%4$s-%2$s-%3$s %5$s – %9$s-%7$s-%8$s %10$s",
"framework-res.apk","wday1_date1_time1_wday2_date2_time2","%1$s, %2$s, %3$s – %4$s, %5$s, %6$s","%2$s %3$s %1$s – %5$s %6$s %4$s",
"framework-res.apk","wday1_date1_wday2_date2","%1$s, %2$s – %4$s, %5$s","%2$s%1$s – %5$s%4$s",
"framework-res.apk","date1_time1_date2_time2","%2$s, %3$s – %5$s, %6$s","%2$s %3$s – %5$s %6$s",
"framework-res.apk","time_wday_date","%1$s, %2$s, %3$s","%3$s %1$s %2$s",
"framework-res.apk","wday_date","%2$s, %3$s","%3$s%2$s",
"framework-res.apk","time_wday","%1$s, %2$s","%1$s %2$s",
"framework-res.apk","same_year_md1_md2","%2$s %3$s – %7$s %8$s","%2$s %3$s 日 – %7$s %8$s 日",
"framework-res.apk","same_year_wday1_md1_wday2_md2","%1$s, %2$s %3$s – %6$s, %7$s %8$s","%2$s %3$s 日%1$s – %7$s %8$s 日%6$s",
"framework-res.apk","same_year_md1_time1_md2_time2","%2$s %3$s, %5$s – %7$s %8$s, %10$s","%2$s %3$s 日 %5$s – %7$s %8$s 日 %10$s",
"framework-res.apk","same_month_md1_time1_md2_time2","%2$s %3$s, %5$s – %7$s %8$s, %10$s","%2$s %3$s 日 %5$s – %7$s %8$s 日 %10$s",
"framework-res.apk","same_year_wday1_md1_time1_wday2_md2_time2","%1$s, %2$s %3$s, %5$s – %6$s, %7$s %8$s, %10$s","%2$s %3$s 日 %5$s %1$s – %7$s %8$s 日 %10$s %6$s",
"framework-res.apk","same_month_wday1_md1_time1_wday2_md2_time2","%1$s, %2$s %3$s, %5$s – %6$s, %7$s %8$s, %10$s","%2$s %3$s 日 %1$s %5$s – %7$s %8$s 日 %6$s %10$s",
"framework-res.apk","same_year_mdy1_time1_mdy2_time2","%2$s %3$s, %4$s, %5$s – %7$s %8$s, %9$s, %10$s","%4$s 年 %2$s %3$s 日 %5$s – %9$s 年 %7$s %8$s 日 %10$s",
"framework-res.apk","same_month_mdy1_time1_mdy2_time2","%2$s %3$s, %4$s, %5$s – %7$s %8$s, %9$s, %10$s","%4$s 年 %2$s %3$s 日 %5$s – %9$s 年 %7$s %8$s 日 %10$s",
"framework-res.apk","same_year_wday1_mdy1_time1_wday2_mdy2_time2","%1$s, %2$s %3$s, %4$s, %5$s – %6$s, %7$s %8$s, %9$s, %10$s","%4$s 年 %2$s %3$s 日 %5$s %1$s – %9$s 年 %7$s %8$s 日 %10$s %6$s",
"framework-res.apk","same_month_wday1_mdy1_time1_wday2_mdy2_time2","%1$s, %2$s %3$s, %4$s, %5$s – %6$s, %7$s %8$s, %9$s, %10$s","%4$s 年 %2$s %3$s 日 %5$s %1$s – %9$s 年 %7$s %8$s 日 %10$s %6$s",
"framework-res.apk","same_month_wday1_mdy1_wday2_mdy2","%1$s, %2$s %3$s, %4$s – %6$s, %7$s %8$s, %9$s","%4$s 年 %2$s %3$s 日%1$s – %9$s 年 %7$s %8$s 日%6$s",
"framework-res.apk","same_month_md1_md2","%2$s %3$s – %8$s","%2$s %3$s - %8$s 日",
"framework-res.apk","same_month_wday1_md1_wday2_md2","%1$s, %2$s %3$s – %6$s, %7$s %8$s","%2$s %3$s 日%1$s – %7$s %8$s 日%6$s",
"framework-res.apk","same_year_mdy1_mdy2","%2$s %3$s – %7$s %8$s, %9$s","%9$s 年 %2$s %3$s 日 - %7$s %8$s 日",
"framework-res.apk","same_month_mdy1_mdy2","%2$s %3$s – %8$s, %9$s","%9$s 年 %2$s %3$s - %8$s 日",
"framework-res.apk","same_year_wday1_mdy1_wday2_mdy2","%1$s, %2$s %3$s – %6$s, %7$s %8$s, %9$s","%9$s 年 %2$s %3$s 日%1$s - %7$s %8$s 日%6$s",
"framework-res.apk","short_format_month","%b","%b",
"framework-res.apk","full_wday_month_day_no_year","EEEE, MMMM d","M 月 d 日 E",
"framework-res.apk","abbrev_wday_month_day_no_year","EEE, MMMM d","M 月 d 日 E",
"framework-res.apk","abbrev_wday_month_day_year","EEE, MMM d, yyyy","yyyy 年 M 月 d 日 EEE",
"framework-res.apk","last_month","Last month","上月",
"framework-res.apk","older","Older","往前",
"framework-res.apk","byteShort","B","B",
"framework-res.apk","kilobyteShort","KB","KB",
"framework-res.apk","megabyteShort","MB","MB",
"framework-res.apk","gigabyteShort","GB","GB",
"framework-res.apk","terabyteShort","TB","TB",
"framework-res.apk","petabyteShort","PB","PB",
"framework-res.apk","fileSizeSuffix","%1$s%2$s","%1$s %2$s",
"framework-res.apk","ellipsis","…","...",
"framework-res.apk","ellipsis_two_dots","‥","‥",
"framework-res.apk","mmiError","Connection problem or invalid MMI code.","出现连接问题或 MMI 码无效。",
"framework-res.apk","mmiFdnError","Operation is restricted to fixed dialing numbers only.","只能对固定拨号号码执行此类操作。",
"framework-res.apk","profileNameDefault","Default","默认",
"framework-res.apk","profileNameWork","Work","工作",
"framework-res.apk","profileNameHome","Home","住宅",
"framework-res.apk","profileNameSilent","Silent","静音",
"framework-res.apk","profileNameNight","Night","夜晚",
"framework-res.apk","profileGroupPhone","Phone","电话",
"framework-res.apk","profileGroupCalendar","Calendar","日历",
"framework-res.apk","profileGroupGmail","Gmail","Gmail",
"framework-res.apk","profileGroupEmail","Email","电子邮件",
"framework-res.apk","profileGroupSMS","SMS","短信",
"framework-res.apk","wildcardProfile","Other","其他",
"framework-res.apk","serviceEnabled","Service was enabled.","已启用服务。",
"framework-res.apk","serviceEnabledFor","Service was enabled for:","已针对以下内容启用了服务：",
"framework-res.apk","serviceDisabled","Service has been disabled.","已停用服务。",
"framework-res.apk","serviceRegistered","Registration was successful.","注册成功。",
"framework-res.apk","serviceErased","Erasure was successful.","清除成功。",
"framework-res.apk","passwordIncorrect","Incorrect password.","密码不正确。",
"framework-res.apk","mmiComplete","MMI complete.","MMI 码已完成。",
"framework-res.apk","badPin",""The old PIN you typed isn't correct."","您输入的旧 PIN 不正确。",
"framework-res.apk","badPuk",""The PUK you typed isn't correct."","您输入的 PUK 码不正确。",
"framework-res.apk","mismatchPin",""The PINs you typed don't match."","您输入的 PIN 码不一致。",
"framework-res.apk","invalidPin","Type a PIN that is 4 to 8 numbers.","输入一个 4 至 8 位数的 PIN 码。",
"framework-res.apk","invalidPuk","Type a PUK that is 8 numbers or longer.","请键入至少 8 位数字的 PUK 码。",
"framework-res.apk","needPuk","Your SIM card is PUK-locked. Type the PUK code to unlock it.","已对 SIM 卡进行 PUK 码锁定。键入 PUK 码将其解锁。",
"framework-res.apk","needPuk2","Type PUK2 to unblock SIM card.","输入 PUK2 码以解锁 SIM 卡。",
"framework-res.apk","imei","IMEI","IMEI",
"framework-res.apk","meid","MEID","MEID",
"framework-res.apk","ClipMmi","Incoming Caller ID","来电显示",
"framework-res.apk","ClirMmi","Outgoing Caller ID","本机号码",
"framework-res.apk","CfMmi","Call forwarding","来电转接",
"framework-res.apk","CwMmi","Call waiting","来电等待",
"framework-res.apk","BaMmi","Call barring","呼叫限制",
"framework-res.apk","PwdMmi","Password change","密码更改",
"framework-res.apk","PinMmi","PIN change","PIN 码更改",
"framework-res.apk","CnipMmi","Calling number present","显示号码",
"framework-res.apk","CnirMmi","Calling number restricted","来电显示受限制",
"framework-res.apk","ThreeWCMmi","Three way calling","三方通话",
"framework-res.apk","RuacMmi","Rejection of undesired annoying calls","拒绝不想接听的骚扰电话",
"framework-res.apk","CndMmi","Calling number delivery","主叫号码传送",
"framework-res.apk","DndMmi","Do not disturb","请勿打扰",
"framework-res.apk","CLIRDefaultOnNextCallOn","Caller ID defaults to restricted. Next call: Restricted","默认不显示本机号码，在下一次通话中也不显示",
"framework-res.apk","CLIRDefaultOnNextCallOff","Caller ID defaults to restricted. Next call: Not restricted","默认不显示本机号码，但在下一次通话中显示",
"framework-res.apk","CLIRDefaultOffNextCallOn","Caller ID defaults to not restricted. Next call: Restricted","默认显示本机号码，但在下一次通话中不显示",
"framework-res.apk","CLIRDefaultOffNextCallOff","Caller ID defaults to not restricted. Next call: Not restricted","默认显示本机号码，在下一次通话中也显示",
"framework-res.apk","serviceNotProvisioned","Service not provisioned.","未提供服务。",
"framework-res.apk","CLIRPermanent",""You can't change the caller ID setting."","您无法更改来电显示设置。",
"framework-res.apk","RestrictedChangedTitle","Restricted access changed","访问受限情况已发生变化",
"framework-res.apk","RestrictedOnData","Data service is blocked.","数据服务已禁用。",
"framework-res.apk","RestrictedOnEmergency","Emergency service is blocked.","紧急服务已禁用。",
"framework-res.apk","RestrictedOnNormal","Voice service is blocked.","已禁用语音服务。",
"framework-res.apk","RestrictedOnAllVoice","All voice services are blocked.","已停用所有语音服务。",
"framework-res.apk","RestrictedOnSms","SMS service is blocked.","已禁用短信服务。",
"framework-res.apk","RestrictedOnVoiceData","Voice/data services are blocked.","已停用语音/数据服务。",
"framework-res.apk","RestrictedOnVoiceSms","Voice/SMS services are blocked.","已禁用语音/短信服务。",
"framework-res.apk","RestrictedOnAll","All voice/data/SMS services are blocked.","已停用所有语音/数据/短信服务。",
"framework-res.apk","serviceClassVoice","Voice","语音",
"framework-res.apk","serviceClassData","Data","数据",
"framework-res.apk","serviceClassFAX","FAX","传真",
"framework-res.apk","serviceClassSMS","SMS","短信",
"framework-res.apk","serviceClassDataAsync","Async","异步",
"framework-res.apk","serviceClassDataSync","Sync","同步",
"framework-res.apk","serviceClassPacket","Packet","包",
"framework-res.apk","serviceClassPAD","PAD","PAD",
"framework-res.apk","roamingText0","Roaming Indicator On","启用漫游指示符",
"framework-res.apk","roamingText1","Roaming Indicator Off","禁用漫游指示符",
"framework-res.apk","roamingText2","Roaming Indicator Flashing","漫游指示符正在闪烁",
"framework-res.apk","roamingText3","Out of Neighborhood","不在附近",
"framework-res.apk","roamingText4","Out of Building","室外",
"framework-res.apk","roamingText5","Roaming - Preferred System","漫游 - 首选系统",
"framework-res.apk","roamingText6","Roaming - Available System","漫游 - 可用系统",
"framework-res.apk","roamingText7","Roaming - Alliance Partner","漫游 - 联盟合作伙伴",
"framework-res.apk","roamingText8","Roaming - Premium Partner","漫游 - 高级合作伙伴",
"framework-res.apk","roamingText9","Roaming - Full Service Functionality","漫游 - 全部服务功能",
"framework-res.apk","roamingText10","Roaming - Partial Service Functionality","漫游 - 服务功能不全",
"framework-res.apk","roamingText11","Roaming Banner On","启用漫游横幅",
"framework-res.apk","roamingText12","Roaming Banner Off","禁用漫游横幅",
"framework-res.apk","roamingTextSearching","Searching for Service","正在搜索服务",
